categoria,subcategoria,nombre,sku,descripcion,tallas,imagen_url,disponible,destacado,precio_1,qty_tier2,precio_tier2,qty_tier3,precio_tier3,qty_tier4,precio_tier4,qty_tier5,precio_tier5,qty_minima
Lululemon,Define Jackets,Define Jacket Nulu - Gold & Off-White - M,YJ-118,,M,"https://images.lululemon.com/is/image/lululemon/LW4CFOS_071906_1?wid=1080&op_usm=0.5,2,10,0&fmt=webp&qlt=80,1&fit=constrain,0&op_sharpen=0&resMode=sharp2&iccEmbed=0&printRes=72",TRUE,FALSE,,,,,,,,,,10
Lululemon,Define Jackets,Define Jacket Nulu - Gold & Off-White - L,YJ-119,,L,"https://images.lululemon.com/is/image/lululemon/LW4CFOS_071906_1?wid=1080&op_usm=0.5,2,10,0&fmt=webp&qlt=80,1&fit=constrain,0&op_sharpen=0&resMode=sharp2&iccEmbed=0&printRes=72",TRUE,FALSE,,,,,,,,,,10
Lululemon,Define Jackets,Define Jacket Nulu - Gold & Off-White - XL,YJ-120,,XL,"https://images.lululemon.com/is/image/lululemon/LW4CFOS_071906_1?wid=1080&op_usm=0.5,2,10,0&fmt=webp&qlt=80,1&fit=constrain,0&op_sharpen=0&resMode=sharp2&iccEmbed=0&printRes=72",TRUE,FALSE,,,,,,,,,,10
Lululemon,Define Jackets,Define Jacket Nulu - Light Gray & Gold - XXS,YJ-121,,XXS,https://drive.google.com/file/d/1z1u9-aXa2fvjAZkxXXn1nccLR5ttnNh5/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Lululemon,Define Jackets,Define Jacket Nulu - Light Gray & Gold - XS,YJ-122,,XS,https://drive.google.com/file/d/1z1u9-aXa2fvjAZkxXXn1nccLR5ttnNh5/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Lululemon,Define Jackets,Define Jacket Nulu - Light Gray & Gold - S,YJ-123,,S,https://drive.google.com/file/d/1z1u9-aXa2fvjAZkxXXn1nccLR5ttnNh5/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Lululemon,Define Jackets,Define Jacket Nulu - Light Gray & Gold - M,YJ-124,,M,https://drive.google.com/file/d/1z1u9-aXa2fvjAZkxXXn1nccLR5ttnNh5/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Lululemon,Define Jackets,Define Jacket Nulu - Light Gray & Gold - L,YJ-125,,L,https://drive.google.com/file/d/1z1u9-aXa2fvjAZkxXXn1nccLR5ttnNh5/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Lululemon,Define Jackets,Define Jacket Nulu - Mint Green & Gold - XXS,YJ-127,,XXS,https://drive.google.com/file/d/1AGpBaDexT5WRSg4GkUsYoOzDsmqzvcon/view?usp=sharing,FALSE,FALSE,,,,,,,,,,10
Lululemon,Define Jackets,Define Jacket Nulu - Mint Green & Gold - XS,YJ-128,,XS,https://drive.google.com/file/d/1AGpBaDexT5WRSg4GkUsYoOzDsmqzvcon/view?usp=sharing,FALSE,FALSE,,,,,,,,,,10
Lululemon,Define Jackets,Define Jacket Nulu - Mint Green & Gold - S,YJ-129,,S,https://drive.google.com/file/d/1AGpBaDexT5WRSg4GkUsYoOzDsmqzvcon/view?usp=sharing,FALSE,FALSE,,,,,,,,,,10
Lululemon,Define Jackets,Define Jacket Nulu - Mint Green & Gold - M,YJ-130,,M,https://drive.google.com/file/d/1AGpBaDexT5WRSg4GkUsYoOzDsmqzvcon/view?usp=sharing,FALSE,FALSE,,,,,,,,,,10
Lululemon,Define Jackets,Define Jacket Nulu - Mint Green & Gold - L,YJ-131,,L,https://drive.google.com/file/d/1AGpBaDexT5WRSg4GkUsYoOzDsmqzvcon/view?usp=sharing,FALSE,FALSE,,,,,,,,,,10
Lululemon,Define Jackets,Define Jacket Nulu - Maillard Brown & Gold - XXS,YJ-133,,XXS,https://storage.googleapis.com/lulu-fanatics/product/86279/1280/lululemon-define-jacket-luon-java-gold-060747-457824.jpg,FALSE,FALSE,,,,,,,,,,10
Lululemon,Define Jackets,Define Jacket Nulu - Maillard Brown & Gold - XS,YJ-134,,XS,https://storage.googleapis.com/lulu-fanatics/product/86279/1280/lululemon-define-jacket-luon-java-gold-060747-457824.jpg,FALSE,FALSE,,,,,,,,,,10
Lululemon,Define Jackets,Define Jacket Nulu - Maillard Brown & Gold - S,YJ-135,,S,https://storage.googleapis.com/lulu-fanatics/product/86279/1280/lululemon-define-jacket-luon-java-gold-060747-457824.jpg,FALSE,FALSE,,,,,,,,,,10
Lululemon,Define Jackets,Define Jacket Nulu - Maillard Brown & Gold - M,YJ-136,,M,https://storage.googleapis.com/lulu-fanatics/product/86279/1280/lululemon-define-jacket-luon-java-gold-060747-457824.jpg,FALSE,FALSE,,,,,,,,,,10
Lululemon,Define Jackets,Define Jacket Nulu - Maillard Brown & Gold - L,YJ-137,,L,https://storage.googleapis.com/lulu-fanatics/product/86279/1280/lululemon-define-jacket-luon-java-gold-060747-457824.jpg,FALSE,FALSE,,,,,,,,,,10
Lululemon,Define Jackets,Define Jacket Nulu - Dark Red & Gold - XXS,YJ-169,,XXS,"https://images.lululemon.com/is/image/lululemon/LW3JCKS_072756_1?wid=1080&op_usm=0.5,2,10,0&fmt=webp&qlt=80,1&fit=constrain,0&op_sharpen=0&resMode=sharp2&iccEmbed=0&printRes=72",FALSE,FALSE,,,,,,,,,,10
Lululemon,Define Jackets,Define Jacket Nulu - Dark Red & Gold - XS,YJ-170,,XS,"https://images.lululemon.com/is/image/lululemon/LW3JCKS_072756_1?wid=1080&op_usm=0.5,2,10,0&fmt=webp&qlt=80,1&fit=constrain,0&op_sharpen=0&resMode=sharp2&iccEmbed=0&printRes=72",FALSE,FALSE,,,,,,,,,,10
Lululemon,Define Jackets,Define Jacket Nulu - Dark Red & Gold - S,YJ-171,,S,"https://images.lululemon.com/is/image/lululemon/LW3JCKS_072756_1?wid=1080&op_usm=0.5,2,10,0&fmt=webp&qlt=80,1&fit=constrain,0&op_sharpen=0&resMode=sharp2&iccEmbed=0&printRes=72",FALSE,FALSE,,,,,,,,,,10
Lululemon,Define Jackets,Define Jacket Nulu - Dark Red & Gold - M,YJ-172,,M,"https://images.lululemon.com/is/image/lululemon/LW3JCKS_072756_1?wid=1080&op_usm=0.5,2,10,0&fmt=webp&qlt=80,1&fit=constrain,0&op_sharpen=0&resMode=sharp2&iccEmbed=0&printRes=72",FALSE,FALSE,,,,,,,,,,10
Lululemon,Define Jackets,Define Jacket Nulu - Dark Red & Gold - L,YJ-173,,L,"https://images.lululemon.com/is/image/lululemon/LW3JCKS_072756_1?wid=1080&op_usm=0.5,2,10,0&fmt=webp&qlt=80,1&fit=constrain,0&op_sharpen=0&resMode=sharp2&iccEmbed=0&printRes=72",FALSE,FALSE,,,,,,,,,,10
Lululemon,Define Jackets,Define Jacket Nulu - Dark Red & Gold - XL,YJ-174,,XL,"https://images.lululemon.com/is/image/lululemon/LW3JCKS_072756_1?wid=1080&op_usm=0.5,2,10,0&fmt=webp&qlt=80,1&fit=constrain,0&op_sharpen=0&resMode=sharp2&iccEmbed=0&printRes=72",FALSE,FALSE,,,,,,,,,,10
Lululemon,Define Jackets,Define Jacket Nulu - Rose & Gold - XXS,YJ-175,,XXS,https://storage.googleapis.com/lulu-fanatics/product/95503/1280/lululemon-define-jacket-nulu-passionate-068605-509001.jpg,TRUE,FALSE,,,,,,,,,,10
Lululemon,Define Jackets,Define Jacket Nulu - Rose & Gold - XS,YJ-176,,XS,https://storage.googleapis.com/lulu-fanatics/product/95503/1280/lululemon-define-jacket-nulu-passionate-068605-509001.jpg,TRUE,FALSE,,,,,,,,,,10
Lululemon,Define Jackets,Define Jacket Nulu - Rose & Gold - S,YJ-177,,S,https://storage.googleapis.com/lulu-fanatics/product/95503/1280/lululemon-define-jacket-nulu-passionate-068605-509001.jpg,TRUE,FALSE,,,,,,,,,,10
Lululemon,Define Jackets,Define Jacket Nulu - Rose & Gold - M,YJ-178,,M,https://storage.googleapis.com/lulu-fanatics/product/95503/1280/lululemon-define-jacket-nulu-passionate-068605-509001.jpg,TRUE,FALSE,,,,,,,,,,10
Lululemon,Define Jackets,Define Jacket Nulu - Rose & Gold - L,YJ-179,,L,https://storage.googleapis.com/lulu-fanatics/product/95503/1280/lululemon-define-jacket-nulu-passionate-068605-509001.jpg,TRUE,FALSE,,,,,,,,,,10
Lululemon,Define Jackets,Define Jacket Nulu - Rose & Gold - XL,YJ-180,,XL,https://storage.googleapis.com/lulu-fanatics/product/95503/1280/lululemon-define-jacket-nulu-passionate-068605-509001.jpg,TRUE,FALSE,,,,,,,,,,10
Lululemon,Define Jackets,Define Jacket Nulu - Chinese Red & Gold - XXS,YJ-181,,XXS,https://modesens.com/product/lululemon-define-jacket-luon-red-merlot-56434362/?srsltid=AfmBOor_oRySgLG85x1cR7_CIWrq7vJ8VbFlfu72CVs-491bQ-q6DpqW,FALSE,FALSE,,,,,,,,,,10
Lululemon,Define Jackets,Define Jacket Nulu - Chinese Red & Gold - XS,YJ-182,,XS,https://modesens.com/product/lululemon-define-jacket-luon-red-merlot-56434362/?srsltid=AfmBOor_oRySgLG85x1cR7_CIWrq7vJ8VbFlfu72CVs-491bQ-q6DpqW,FALSE,FALSE,,,,,,,,,,10
Lululemon,Define Jackets,Define Jacket Nulu - Chinese Red & Gold - S,YJ-183,,S,https://modesens.com/product/lululemon-define-jacket-luon-red-merlot-56434362/?srsltid=AfmBOor_oRySgLG85x1cR7_CIWrq7vJ8VbFlfu72CVs-491bQ-q6DpqW,FALSE,FALSE,,,,,,,,,,10
Lululemon,Define Jackets,Define Jacket Nulu - Chinese Red & Gold - M,YJ-184,,M,https://modesens.com/product/lululemon-define-jacket-luon-red-merlot-56434362/?srsltid=AfmBOor_oRySgLG85x1cR7_CIWrq7vJ8VbFlfu72CVs-491bQ-q6DpqW,FALSE,FALSE,,,,,,,,,,10
Lululemon,Define Jackets,Define Jacket Nulu - Chinese Red & Gold - L,YJ-185,,L,https://modesens.com/product/lululemon-define-jacket-luon-red-merlot-56434362/?srsltid=AfmBOor_oRySgLG85x1cR7_CIWrq7vJ8VbFlfu72CVs-491bQ-q6DpqW,FALSE,FALSE,,,,,,,,,,10
Lululemon,Define Jackets,Define Jacket Nulu - Chinese Red & Gold - XL,YJ-186,,XL,https://modesens.com/product/lululemon-define-jacket-luon-red-merlot-56434362/?srsltid=AfmBOor_oRySgLG85x1cR7_CIWrq7vJ8VbFlfu72CVs-491bQ-q6DpqW,FALSE,FALSE,,,,,,,,,,10
Lululemon,Define Jackets,Define Jacket Nulu - Off-White - XXS,YJ-229,,XXS,"https://images.lululemon.com/is/image/lululemon/LW4CFOS_033454_1?wid=1080&op_usm=0.5,2,10,0&fmt=webp&qlt=80,1&fit=constrain,0&op_sharpen=0&resMode=sharp2&iccEmbed=0&printRes=72",TRUE,FALSE,,,,,,,,,,10
Lululemon,Define Jackets,Define Jacket Nulu - Off-White - XS,YJ-230,,XS,"https://images.lululemon.com/is/image/lululemon/LW4CFOS_033454_1?wid=1080&op_usm=0.5,2,10,0&fmt=webp&qlt=80,1&fit=constrain,0&op_sharpen=0&resMode=sharp2&iccEmbed=0&printRes=72",TRUE,FALSE,,,,,,,,,,10
Lululemon,Define Jackets,Define Jacket Nulu - Off-White - S,YJ-231,,S,"https://images.lululemon.com/is/image/lululemon/LW4CFOS_033454_1?wid=1080&op_usm=0.5,2,10,0&fmt=webp&qlt=80,1&fit=constrain,0&op_sharpen=0&resMode=sharp2&iccEmbed=0&printRes=72",TRUE,FALSE,,,,,,,,,,10
Lululemon,Define Jackets,Define Jacket Nulu - Off-White - M,YJ-232,,M,"https://images.lululemon.com/is/image/lululemon/LW4CFOS_033454_1?wid=1080&op_usm=0.5,2,10,0&fmt=webp&qlt=80,1&fit=constrain,0&op_sharpen=0&resMode=sharp2&iccEmbed=0&printRes=72",TRUE,FALSE,,,,,,,,,,10
Lululemon,Define Jackets,Define Jacket Nulu - Off-White - L,YJ-233,,L,"https://images.lululemon.com/is/image/lululemon/LW4CFOS_033454_1?wid=1080&op_usm=0.5,2,10,0&fmt=webp&qlt=80,1&fit=constrain,0&op_sharpen=0&resMode=sharp2&iccEmbed=0&printRes=72",TRUE,FALSE,,,,,,,,,,10
Lululemon,Define Jackets,Define Jacket Nulu - Off-White - XL,YJ-234,,XL,"https://images.lululemon.com/is/image/lululemon/LW4CFOS_033454_1?wid=1080&op_usm=0.5,2,10,0&fmt=webp&qlt=80,1&fit=constrain,0&op_sharpen=0&resMode=sharp2&iccEmbed=0&printRes=72",TRUE,FALSE,,,,,,,,,,10
Lululemon,Cropped Jackets,Cropped Jacket - Black & Gold - XXS,YJ-265,,XXS,"https://images.lululemon.com/is/image/lululemon/LW3HB5S_071917_1?wid=1080&op_usm=0.5,2,10,0&fmt=webp&qlt=80,1&fit=constrain,0&op_sharpen=0&resMode=sharp2&iccEmbed=0&printRes=72",TRUE,FALSE,,,,,,,,,,10
Lululemon,Cropped Jackets,Cropped Jacket - Black & Gold - XS,YJ-266,,XS,"https://images.lululemon.com/is/image/lululemon/LW3HB5S_071917_1?wid=1080&op_usm=0.5,2,10,0&fmt=webp&qlt=80,1&fit=constrain,0&op_sharpen=0&resMode=sharp2&iccEmbed=0&printRes=72",TRUE,FALSE,,,,,,,,,,10
Lululemon,Cropped Jackets,Cropped Jacket - Black & Gold - S,YJ-267,,S,"https://images.lululemon.com/is/image/lululemon/LW3HB5S_071917_1?wid=1080&op_usm=0.5,2,10,0&fmt=webp&qlt=80,1&fit=constrain,0&op_sharpen=0&resMode=sharp2&iccEmbed=0&printRes=72",TRUE,FALSE,,,,,,,,,,10
Lululemon,Cropped Jackets,Cropped Jacket - Black & Gold - M,YJ-268,,M,"https://images.lululemon.com/is/image/lululemon/LW3HB5S_071917_1?wid=1080&op_usm=0.5,2,10,0&fmt=webp&qlt=80,1&fit=constrain,0&op_sharpen=0&resMode=sharp2&iccEmbed=0&printRes=72",TRUE,FALSE,,,,,,,,,,10
Lululemon,Cropped Jackets,Cropped Jacket - Black & Gold - L,YJ-269,,L,"https://images.lululemon.com/is/image/lululemon/LW3HB5S_071917_1?wid=1080&op_usm=0.5,2,10,0&fmt=webp&qlt=80,1&fit=constrain,0&op_sharpen=0&resMode=sharp2&iccEmbed=0&printRes=72",TRUE,FALSE,,,,,,,,,,10
Lululemon,Cropped Jackets,Cropped Jacket - White & Gold - XXS,YJ-271,,XXS,https://drive.google.com/file/d/1JypavZ6Eg9gonrX4iyu2RKsu8jfReeZT/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Lululemon,Cropped Jackets,Cropped Jacket - White & Gold - XS,YJ-272,,XS,https://drive.google.com/file/d/1JypavZ6Eg9gonrX4iyu2RKsu8jfReeZT/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Lululemon,Cropped Jackets,Cropped Jacket - White & Gold - S,YJ-273,,S,https://drive.google.com/file/d/1JypavZ6Eg9gonrX4iyu2RKsu8jfReeZT/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Lululemon,Cropped Jackets,Cropped Jacket - White & Gold - M,YJ-274,,M,https://drive.google.com/file/d/1JypavZ6Eg9gonrX4iyu2RKsu8jfReeZT/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Lululemon,Cropped Jackets,Cropped Jacket - White & Gold - L,YJ-275,,L,https://drive.google.com/file/d/1JypavZ6Eg9gonrX4iyu2RKsu8jfReeZT/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Lululemon,Cropped Jackets,Cropped Jacket - Cherry Blossom Pink & Gold - XXS,YJ-277,,XXS,https://drive.google.com/file/d/1fVouV342tMCMmaqKLyVcu4EWTNvtirb9/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Lululemon,Cropped Jackets,Cropped Jacket - Cherry Blossom Pink & Gold - XS,YJ-278,,XS,https://drive.google.com/file/d/1fVouV342tMCMmaqKLyVcu4EWTNvtirb9/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Lululemon,Cropped Jackets,Cropped Jacket - Cherry Blossom Pink & Gold - S,YJ-279,,S,https://drive.google.com/file/d/1fVouV342tMCMmaqKLyVcu4EWTNvtirb9/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Lululemon,Cropped Jackets,Cropped Jacket - Cherry Blossom Pink & Gold - M,YJ-280,,M,https://drive.google.com/file/d/1fVouV342tMCMmaqKLyVcu4EWTNvtirb9/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Lululemon,Cropped Jackets,Cropped Jacket - Cherry Blossom Pink & Gold - L,YJ-281,,L,https://drive.google.com/file/d/1fVouV342tMCMmaqKLyVcu4EWTNvtirb9/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Lululemon,Cropped Jackets,Cropped Jacket - Egg White Gold - XXS,YJ-307,,XXS,"https://images.lululemon.com/is/image/lululemon/LW3HYQS_071906_1?wid=1080&op_usm=0.5,2,10,0&fmt=webp&qlt=80,1&fit=constrain,0&op_sharpen=0&resMode=sharp2&iccEmbed=0&printRes=72",TRUE,FALSE,,,,,,,,,,10
Lululemon,Cropped Jackets,Cropped Jacket - Egg White Gold - XS,YJ-308,,XS,"https://images.lululemon.com/is/image/lululemon/LW3HYQS_071906_1?wid=1080&op_usm=0.5,2,10,0&fmt=webp&qlt=80,1&fit=constrain,0&op_sharpen=0&resMode=sharp2&iccEmbed=0&printRes=72",TRUE,FALSE,,,,,,,,,,10
Lululemon,Cropped Jackets,Cropped Jacket - Egg White Gold - S,YJ-309,,S,"https://images.lululemon.com/is/image/lululemon/LW3HYQS_071906_1?wid=1080&op_usm=0.5,2,10,0&fmt=webp&qlt=80,1&fit=constrain,0&op_sharpen=0&resMode=sharp2&iccEmbed=0&printRes=72",TRUE,FALSE,,,,,,,,,,10
Lululemon,Leggings,Yoga Leggins - Black - XXS,YJ-037,,XXS,https://drive.google.com/file/d/1U4P33n2Qhn5g4dQZ4nAnlozQMFgdC-27/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Lululemon,Leggings,Yoga Leggins - Black - XS,YJ-038,,XS,https://drive.google.com/file/d/1U4P33n2Qhn5g4dQZ4nAnlozQMFgdC-27/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Lululemon,Leggings,Yoga Leggins - Black - S,YJ-039,,S,https://drive.google.com/file/d/1U4P33n2Qhn5g4dQZ4nAnlozQMFgdC-27/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Lululemon,Leggings,Yoga Leggins - Black - M,YJ-040,,M,https://drive.google.com/file/d/1U4P33n2Qhn5g4dQZ4nAnlozQMFgdC-27/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Lululemon,Leggings,Yoga Leggins - Black - L,YJ-041,,L,https://drive.google.com/file/d/1U4P33n2Qhn5g4dQZ4nAnlozQMFgdC-27/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Lululemon,Leggings,Yoga Leggins - Black - XL,YJ-042,,XL,https://drive.google.com/file/d/1U4P33n2Qhn5g4dQZ4nAnlozQMFgdC-27/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Lululemon,Leggings,Yoga Leggins - White - XXS,YJ-043,,XXS,https://drive.google.com/file/d/1hu9lx0NwLcITHNtwP5Sb-_kOWhevkJ9I/view?usp=drive_link,TRUE,FALSE,,,,,,,,,,10
Lululemon,Leggings,Yoga Leggins - White - XS,YJ-044,,XS,https://drive.google.com/file/d/1hu9lx0NwLcITHNtwP5Sb-_kOWhevkJ9I/view?usp=drive_link,TRUE,FALSE,,,,,,,,,,10
Lululemon,Leggings,Yoga Leggins - White - S,YJ-045,,S,https://drive.google.com/file/d/1hu9lx0NwLcITHNtwP5Sb-_kOWhevkJ9I/view?usp=drive_link,TRUE,FALSE,,,,,,,,,,10
Lululemon,Leggings,Yoga Leggins - White - M,YJ-046,,M,https://drive.google.com/file/d/1hu9lx0NwLcITHNtwP5Sb-_kOWhevkJ9I/view?usp=drive_link,TRUE,FALSE,,,,,,,,,,10
Lululemon,Leggings,Yoga Leggins - White - L,YJ-047,,L,https://drive.google.com/file/d/1hu9lx0NwLcITHNtwP5Sb-_kOWhevkJ9I/view?usp=drive_link,TRUE,FALSE,,,,,,,,,,10
Lululemon,Leggings,Yoga Leggins - White - XL,YJ-048,,XL,https://drive.google.com/file/d/1hu9lx0NwLcITHNtwP5Sb-_kOWhevkJ9I/view?usp=drive_link,TRUE,FALSE,,,,,,,,,,10
Lululemon,Leggings,Yoga Leggins - Cherry Blossom Pink - XXS,YJ-049,,XXS,"https://images.lululemon.com/is/image/lululemon/LW5IYOS_074028_2?wid=1080&op_usm=0.5,2,10,0&fmt=webp&qlt=80,1&fit=constrain,0&op_sharpen=0&resMode=sharp2&iccEmbed=0&printRes=72",TRUE,FALSE,,,,,,,,,,10
Lululemon,Leggings,Yoga Leggins - Cherry Blossom Pink - XS,YJ-050,,XS,"https://images.lululemon.com/is/image/lululemon/LW5IYOS_074028_2?wid=1080&op_usm=0.5,2,10,0&fmt=webp&qlt=80,1&fit=constrain,0&op_sharpen=0&resMode=sharp2&iccEmbed=0&printRes=72",TRUE,FALSE,,,,,,,,,,10
Lululemon,Leggings,Yoga Leggins - Cherry Blossom Pink - S,YJ-051,,S,"https://images.lululemon.com/is/image/lululemon/LW5IYOS_074028_2?wid=1080&op_usm=0.5,2,10,0&fmt=webp&qlt=80,1&fit=constrain,0&op_sharpen=0&resMode=sharp2&iccEmbed=0&printRes=72",TRUE,FALSE,,,,,,,,,,10
Lululemon,Leggings,Yoga Leggins - Cherry Blossom Pink - M,YJ-052,,M,"https://images.lululemon.com/is/image/lululemon/LW5IYOS_074028_2?wid=1080&op_usm=0.5,2,10,0&fmt=webp&qlt=80,1&fit=constrain,0&op_sharpen=0&resMode=sharp2&iccEmbed=0&printRes=72",TRUE,FALSE,,,,,,,,,,10
Lululemon,Leggings,Yoga Leggins - Cherry Blossom Pink - L,YJ-053,,L,"https://images.lululemon.com/is/image/lululemon/LW5IYOS_074028_2?wid=1080&op_usm=0.5,2,10,0&fmt=webp&qlt=80,1&fit=constrain,0&op_sharpen=0&resMode=sharp2&iccEmbed=0&printRes=72",TRUE,FALSE,,,,,,,,,,10
Lululemon,Leggings,Yoga Leggins - Cherry Blossom Pink - XL,YJ-054,,XL,"https://images.lululemon.com/is/image/lululemon/LW5IYOS_074028_2?wid=1080&op_usm=0.5,2,10,0&fmt=webp&qlt=80,1&fit=constrain,0&op_sharpen=0&resMode=sharp2&iccEmbed=0&printRes=72",TRUE,FALSE,,,,,,,,,,10
Lululemon,Leggings,Yoga Leggins - Strawberry Milkshake - XXS,YJ-091,,XXS,https://drive.google.com/file/d/1mkGPRx17-LCV-VcwjdHlPrO8IkeT59Ab/view?usp=sharing,FALSE,FALSE,,,,,,,,,,10
Lululemon,Leggings,Yoga Leggins - Strawberry Milkshake - XS,YJ-092,,XS,https://drive.google.com/file/d/1mkGPRx17-LCV-VcwjdHlPrO8IkeT59Ab/view?usp=sharing,FALSE,FALSE,,,,,,,,,,10
Lululemon,Leggings,Yoga Leggins - Strawberry Milkshake - S,YJ-093,,S,https://drive.google.com/file/d/1mkGPRx17-LCV-VcwjdHlPrO8IkeT59Ab/view?usp=sharing,FALSE,FALSE,,,,,,,,,,10
Lululemon,Leggings,Yoga Leggins - Strawberry Milkshake - M,YJ-094,,M,https://drive.google.com/file/d/1mkGPRx17-LCV-VcwjdHlPrO8IkeT59Ab/view?usp=sharing,FALSE,FALSE,,,,,,,,,,10
Lululemon,Leggings,Yoga Leggins - Strawberry Milkshake - L,YJ-095,,L,https://drive.google.com/file/d/1mkGPRx17-LCV-VcwjdHlPrO8IkeT59Ab/view?usp=sharing,FALSE,FALSE,,,,,,,,,,10
Lululemon,Leggings,Yoga Leggins - Strawberry Milkshake - XL,YJ-096,,XL,https://drive.google.com/file/d/1mkGPRx17-LCV-VcwjdHlPrO8IkeT59Ab/view?usp=sharing,FALSE,FALSE,,,,,,,,,,10
Lululemon,Leggings,Yoga Leggins - Powder Blue - XXS,YJ-097,,XXS,"https://images.lululemon.com/is/image/lululemon/LW5EOLS_033068_2?wid=1080&op_usm=0.5,2,10,0&fmt=webp&qlt=80,1&fit=constrain,0&op_sharpen=0&resMode=sharp2&iccEmbed=0&printRes=72",TRUE,FALSE,,,,,,,,,,10
Lululemon,Leggings,Yoga Leggins - Powder Blue - XS,YJ-098,,XS,"https://images.lululemon.com/is/image/lululemon/LW5EOLS_033068_2?wid=1080&op_usm=0.5,2,10,0&fmt=webp&qlt=80,1&fit=constrain,0&op_sharpen=0&resMode=sharp2&iccEmbed=0&printRes=72",TRUE,FALSE,,,,,,,,,,10
Lululemon,Leggings,Yoga Leggins - Powder Blue - S,YJ-099,,S,"https://images.lululemon.com/is/image/lululemon/LW5EOLS_033068_2?wid=1080&op_usm=0.5,2,10,0&fmt=webp&qlt=80,1&fit=constrain,0&op_sharpen=0&resMode=sharp2&iccEmbed=0&printRes=72",TRUE,FALSE,,,,,,,,,,10
Lululemon,Leggings,Yoga Leggins - Powder Blue - M,YJ-100,,M,"https://images.lululemon.com/is/image/lululemon/LW5EOLS_033068_2?wid=1080&op_usm=0.5,2,10,0&fmt=webp&qlt=80,1&fit=constrain,0&op_sharpen=0&resMode=sharp2&iccEmbed=0&printRes=72",TRUE,FALSE,,,,,,,,,,10
Lululemon,Leggings,Yoga Leggins - Powder Blue - L,YJ-101,,L,"https://images.lululemon.com/is/image/lululemon/LW5EOLS_033068_2?wid=1080&op_usm=0.5,2,10,0&fmt=webp&qlt=80,1&fit=constrain,0&op_sharpen=0&resMode=sharp2&iccEmbed=0&printRes=72",TRUE,FALSE,,,,,,,,,,10
Lululemon,Leggings,Yoga Leggins - Powder Blue - XL,YJ-102,,XL,"https://images.lululemon.com/is/image/lululemon/LW5EOLS_033068_2?wid=1080&op_usm=0.5,2,10,0&fmt=webp&qlt=80,1&fit=constrain,0&op_sharpen=0&resMode=sharp2&iccEmbed=0&printRes=72",TRUE,FALSE,,,,,,,,,,10
Lululemon,Leggings,Yoga Leggins - Lavender - XXS,YJ-103,,XXS,"https://images.lululemon.com/is/image/lululemon/LW5FBUS_075702_2?wid=1080&op_usm=0.5,2,10,0&fmt=webp&qlt=80,1&fit=constrain,0&op_sharpen=0&resMode=sharp2&iccEmbed=0&printRes=72",TRUE,FALSE,,,,,,,,,,10
Lululemon,Leggings,Yoga Leggins - Lavender - XS,YJ-104,,XS,"https://images.lululemon.com/is/image/lululemon/LW5FBUS_075702_2?wid=1080&op_usm=0.5,2,10,0&fmt=webp&qlt=80,1&fit=constrain,0&op_sharpen=0&resMode=sharp2&iccEmbed=0&printRes=72",TRUE,FALSE,,,,,,,,,,10
Lululemon,Leggings,Yoga Leggins - Lavender - S,YJ-105,,S,"https://images.lululemon.com/is/image/lululemon/LW5FBUS_075702_2?wid=1080&op_usm=0.5,2,10,0&fmt=webp&qlt=80,1&fit=constrain,0&op_sharpen=0&resMode=sharp2&iccEmbed=0&printRes=72",TRUE,FALSE,,,,,,,,,,10
Lululemon,Leggings,Yoga Leggins - Lavender - M,YJ-106,,M,"https://images.lululemon.com/is/image/lululemon/LW5FBUS_075702_2?wid=1080&op_usm=0.5,2,10,0&fmt=webp&qlt=80,1&fit=constrain,0&op_sharpen=0&resMode=sharp2&iccEmbed=0&printRes=72",TRUE,FALSE,,,,,,,,,,10
Lululemon,Leggings,Yoga Leggins - Lavender - L,YJ-107,,L,"https://images.lululemon.com/is/image/lululemon/LW5FBUS_075702_2?wid=1080&op_usm=0.5,2,10,0&fmt=webp&qlt=80,1&fit=constrain,0&op_sharpen=0&resMode=sharp2&iccEmbed=0&printRes=72",TRUE,FALSE,,,,,,,,,,10
